timestamp,raw_hex,command,battery,charging,ax,ay,az,roll,pitch,yaw,pressure,punch_count,reserved_1,reserved_2,crc8,crc8_calc,crc8_ok
2026-04-27 10:59:44.487,D5 5D 03 64 00 08 00 00 00 F6 00 B4 00 B0 00 C3 00 00 01 14 00 01 99,3,100,0,8,0,246,180,176,195,256,20,0,1,153,47,False
2026-04-27 10:59:44.548,D5 5D 03 64 00 09 00 00 00 F4 00 B3 00 AF 00 C4 00 00 01 14 00 01 99,3,100,0,9,0,244,179,175,196,256,20,0,1,153,135,False
2026-04-27 10:59:44.593,D5 5D 03 64 00 08 00 00 00 F6 00 B2 00 B0 00 C5 00 00 01 14 00 01 99,3,100,0,8,0,246,178,176,197,256,20,0,1,153,13,False
2026-04-27 10:59:44.653,D5 5D 03 64 00 0F 00 00 00 F8 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,15,0,248,179,175,197,256,20,0,1,153,242,False
2026-04-27 10:59:44.698,D5 5D 03 64 00 10 00 00 00 F4 00 B3 00 AF 00 C6 00 00 01 14 00 01 99,3,100,0,16,0,244,179,175,198,256,20,0,1,153,195,False
2026-04-27 10:59:44.758,D5 5D 03 64 00 0A 00 00 00 F1 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,10,0,241,179,175,197,256,20,0,1,153,84,False
2026-04-27 10:59:44.802,D5 5D 03 64 00 0E 00 00 00 F0 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,14,0,240,179,175,197,256,20,0,1,153,193,False
2026-04-27 10:59:44.862,D5 5D 03 64 00 0A 00 00 00 F2 00 B3 00 AF 00 C4 00 00 01 14 00 01 99,3,100,0,10,0,242,179,175,196,256,20,0,1,153,201,False
2026-04-27 10:59:44.907,D5 5D 03 64 00 08 00 00 00 F6 00 B3 00 B0 00 C5 00 00 01 14 00 01 99,3,100,0,8,0,246,179,176,197,256,20,0,1,153,235,False
2026-04-27 10:59:44.982,D5 5D 03 64 00 10 00 00 00 F7 00 B2 00 AD 00 C5 00 00 01 14 00 01 99,3,100,0,16,0,247,178,173,197,256,20,0,1,153,0,False
2026-04-27 10:59:45.012,D5 5D 03 64 00 06 00 00 00 F3 00 B3 00 B1 00 C8 00 00 01 14 00 01 99,3,100,0,6,0,243,179,177,200,256,20,0,1,153,61,False
2026-04-27 10:59:45.073,D5 5D 03 64 00 0E 00 00 00 F8 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,14,0,248,179,175,197,256,20,0,1,153,144,False
2026-04-27 10:59:45.118,D5 5D 03 64 00 06 00 00 00 F7 00 B3 00 B0 00 C4 00 00 01 14 00 01 99,3,100,0,6,0,247,179,176,196,256,20,0,1,153,16,False
2026-04-27 10:59:45.178,D5 5D 03 64 00 11 00 00 00 F8 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,17,0,248,179,175,197,256,20,0,1,153,74,False
2026-04-27 10:59:45.237,D5 5D 03 64 00 0F 00 00 00 F9 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,15,0,249,179,175,197,256,20,0,1,153,222,False
2026-04-27 10:59:45.282,D5 5D 03 64 00 10 00 00 00 F5 00 B3 00 AF 00 C5 00 00 01 14 00 01 99,3,100,0,16,0,245,179,175,197,256,20,0,1,153,229,False
2026-04-27 10:59:45.463,D5 5D 03 64 00 0B 00 00 00 FB 00 B4 00 B2 00 C6 00 00 01 14 00 01 99,3,100,0,11,0,251,180,178,198,256,20,0,1,153,1,False
2026-04-27 10:59:45.523,D5 5D 03 64 00 0D 00 00 00 FB 00 B3 00 B1 00 C6 00 00 01 14 00 01 99,3,100,0,13,0,251,179,177,198,256,20,0,1,153,66,False
2026-04-27 10:59:45.582,D5 5D 03 64 00 0B 00 00 00 F9 00 B2 00 AF 00 C7 00 00 01 14 00 01 99,3,100,0,11,0,249,178,175,199,256,20,0,1,153,98,False
2026-04-27 10:59:45.642,D5 5D 03 64 00 0E 00 00 00 F7 00 B3 00 B2 00 C6 00 00 01 14 00 01 99,3,100,0,14,0,247,179,178,198,256,20,0,1,153,235,False
2026-04-27 10:59:45.821,D5 5D 03 64 00 0E 00 00 00 F1 00 B3 00 B0 00 C6 00 00 01 14 00 01 99,3,100,0,14,0,241,179,176,198,256,20,0,1,153,88,False
2026-04-27 10:59:45.942,D5 5D 03 64 00 0A 00 00 00 FD 00 B3 00 AF 00 C8 00 00 01 14 00 01 99,3,100,0,10,0,253,179,175,200,256,20,0,1,153,116,False
2026-04-27 10:59:46.241,D5 5D 03 64 00 07 00 00 00 F7 00 B2 00 B0 00 C9 00 00 01 14 00 01 99,3,100,0,7,0,247,178,176,201,256,20,0,1,153,85,False
2026-04-27 10:59:46.301,D5 5D 03 64 00 13 00 00 00 F8 00 B3 00 B0 00 C9 00 00 01 14 00 01 99,3,100,0,19,0,248,179,176,201,256,20,0,1,153,25,False
2026-04-27 10:59:46.361,D5 5D 03 64 00 0D 00 00 00 F6 00 AF 00 AF 00 C9 00 00 01 14 00 01 99,3,100,0,13,0,246,175,175,201,256,20,0,1,153,180,False
2026-04-27 10:59:46.422,D5 5D 03 64 00 12 00 00 00 F6 00 B1 00 B0 00 CA 00 00 01 14 00 01 99,3,100,0,18,0,246,177,176,202,256,20,0,1,153,53,False
2026-04-27 10:59:46.662,D5 5D 03 64 00 09 00 00 00 F9 00 B3 00 AF 00 CB 00 00 01 14 00 01 99,3,100,0,9,0,249,179,175,203,256,20,0,1,153,104,False
2026-04-27 10:59:46.783,D5 5D 03 64 00 10 00 00 00 F6 00 B6 00 AF 00 CA 00 00 01 14 00 01 99,3,100,0,16,0,246,182,175,202,256,20,0,1,153,158,False
2026-04-27 10:59:47.142,D5 5D 03 64 00 0B 00 00 00 FD 00 B3 00 B0 00 CA 00 00 01 14 00 01 99,3,100,0,11,0,253,179,176,202,256,20,0,1,153,74,False
2026-04-27 10:59:47.262,D5 5D 03 64 00 12 00 00 00 FA 00 B2 00 AF 00 C7 00 00 01 14 00 01 99,3,100,0,18,0,250,178,175,199,256,20,0,1,153,177,False
2026-04-27 10:59:47.383,D5 5D 03 64 00 0B 00 00 00 EE 00 B3 00 B0 00 C4 00 00 01 14 00 01 99,3,100,0,11,0,238,179,176,196,256,20,0,1,153,87,False
2026-04-27 10:59:47.742,D5 5D 03 64 00 05 00 00 00 F5 00 B3 00 B0 00 C5 00 00 01 14 00 01 99,3,100,0,5,0,245,179,176,197,256,20,0,1,153,7,False
2026-04-27 10:59:47.863,D5 5D 03 64 00 12 00 00 00 FA 00 B3 00 AF 00 C4 00 00 01 14 00 01 99,3,100,0,18,0,250,179,175,196,256,20,0,1,153,93,False
2026-04-27 10:59:47.983,D5 5D 03 64 00 0F 00 00 00 F9 00 B3 00 AF 00 C7 00 00 01 14 00 01 99,3,100,0,15,0,249,179,175,199,256,20,0,1,153,61,False
2026-04-27 10:59:48.103,D5 5D 03 64 00 09 00 00 00 F5 00 B3 00 B0 00 C8 00 00 01 14 00 01 99,3,100,0,9,0,245,179,176,200,256,20,0,1,153,60,False
2026-04-27 10:59:48.221,D5 5D 03 64 00 0E 00 00 00 F6 00 B3 00 B0 00 CA 00 00 01 14 00 01 99,3,100,0,14,0,246,179,176,202,256,20,0,1,153,180,False
2026-04-27 10:59:48.464,D5 5D 03 64 00 08 00 00 00 FB 00 B3 00 AF 00 CB 00 00 01 14 00 01 99,3,100,0,8,0,251,179,175,203,256,20,0,1,153,82,False
2026-04-27 10:59:48.583,D5 5D 03 64 00 10 00 00 00 FB 00 B3 00 B0 00 CB 00 00 01 14 00 01 99,3,100,0,16,0,251,179,176,203,256,20,0,1,153,40,False
2026-04-27 10:59:48.702,D5 5D 03 64 00 0C 00 00 00 FC 00 B3 00 AF 00 CC 00 00 01 14 00 01 99,3,100,0,12,0,252,179,175,204,256,20,0,1,153,210,False
2026-04-27 10:59:48.822,D5 5D 03 64 00 0B 00 00 00 FC 00 B2 00 B0 00 CD 00 00 01 14 00 01 99,3,100,0,11,0,252,178,176,205,256,20,0,1,153,125,False
2026-04-27 10:59:48.943,D5 5D 03 64 00 0B 00 00 00 F3 00 B3 00 B0 00 CC 00 00 01 14 00 01 99,3,100,0,11,0,243,179,176,204,256,20,0,1,153,231,False
2026-04-27 10:59:49.064,D5 5D 03 64 00 12 00 00 00 F7 00 B3 00 AF 00 CD 00 00 01 14 00 01 99,3,100,0,18,0,247,179,175,205,256,20,0,1,153,166,False
2026-04-27 10:59:49.302,D5 5D 03 64 00 13 00 00 00 FA 00 B3 00 B0 00 CD 00 00 01 14 00 01 99,3,100,0,19,0,250,179,176,205,256,20,0,1,153,182,False
2026-04-27 10:59:49.423,D5 5D 03 64 00 10 00 00 00 F5 00 B3 00 AF 00 CE 00 00 01 14 00 01 99,3,100,0,16,0,245,179,175,206,256,20,0,1,153,48,False
2026-04-27 10:59:49.543,D5 5D 03 64 00 0D 00 00 00 F6 00 B3 00 AF 00 D1 00 00 01 14 00 01 99,3,100,0,13,0,246,179,175,209,256,20,0,1,153,247,False
2026-04-27 10:59:49.662,D5 5D 03 64 00 14 00 00 00 F8 00 B2 00 AF 00 D2 00 00 01 14 00 01 99,3,100,0,20,0,248,178,175,210,256,20,0,1,153,5,False
2026-04-27 10:59:49.783,D5 5D 03 64 00 0C 00 00 00 F9 00 B3 00 B0 00 D3 00 00 01 14 00 01 99,3,100,0,12,0,249,179,176,211,256,20,0,1,153,92,False
2026-04-27 10:59:49.902,D5 5D 03 64 00 09 00 00 00 F5 00 B3 00 B0 00 D3 00 00 01 14 00 01 99,3,100,0,9,0,245,179,176,211,256,20,0,1,153,102,False
2026-04-27 10:59:50.143,D5 5D 03 64 00 0A 00 00 00 F8 00 B2 00 AF 00 D4 00 00 01 14 00 01 99,3,100,0,10,0,248,178,175,212,256,20,0,1,153,169,False
2026-04-27 10:59:50.262,D5 5D 03 64 00 0A 00 00 00 F9 00 B3 00 B0 00 D3 00 00 01 14 00 01 99,3,100,0,10,0,249,179,176,211,256,20,0,1,153,33,False
2026-04-27 10:59:50.383,D5 5D 03 64 00 0C 00 00 00 F4 00 B3 00 B0 00 D4 00 00 01 14 00 01 99,3,100,0,12,0,244,179,176,212,256,20,0,1,153,108,False
2026-04-27 10:59:50.503,D5 5D 03 64 00 0B 00 00 00 F5 00 B3 00 B3 00 D4 00 00 01 14 00 01 99,3,100,0,11,0,245,179,179,212,256,20,0,1,153,177,False
2026-04-27 10:59:50.623,D5 5D 03 64 00 0E 00 00 00 F5 00 B2 00 B0 00 D4 00 00 01 14 00 01 99,3,100,0,14,0,245,178,176,212,256,20,0,1,153,98,False
2026-04-27 10:59:50.743,D5 5D 03 64 00 07 00 00 00 F6 00 B2 00 AF 00 D5 00 00 01 14 00 01 99,3,100,0,7,0,246,178,175,213,256,20,0,1,153,97,False
2026-04-27 10:59:50.862,D5 5D 03 64 00 14 00 00 00 FB 00 B3 00 B0 00 D5 00 00 01 14 00 01 99,3,100,0,20,0,251,179,176,213,256,20,0,1,153,213,False
2026-04-27 10:59:50.983,D5 5D 03 64 00 07 00 00 00 F6 00 B3 00 B0 00 D2 00 00 01 14 00 01 99,3,100,0,7,0,246,179,176,210,256,20,0,1,153,197,False
2026-04-27 10:59:51.103,D5 5D 03 64 00 0F 00 00 00 F6 00 B3 00 B3 00 D1 00 00 01 14 00 01 99,3,100,0,15,0,246,179,179,209,256,20,0,1,153,98,False
2026-04-27 10:59:51.222,D5 5D 03 64 00 0E 00 00 00 F5 00 B3 00 AF 00 D1 00 00 01 14 00 01 99,3,100,0,14,0,245,179,175,209,256,20,0,1,153,37,False
2026-04-27 10:59:51.342,D5 5D 03 64 00 08 00 00 00 EF 00 B3 00 AF 00 D2 00 00 01 14 00 01 99,3,100,0,8,0,239,179,175,210,256,20,0,1,153,249,False
2026-04-27 10:59:51.464,D5 5D 03 64 00 0F 00 00 00 F0 00 B3 00 AF 00 D3 00 00 01 14 00 01 99,3,100,0,15,0,240,179,175,211,256,20,0,1,153,56,False
2026-04-27 10:59:51.583,D5 5D 03 64 00 06 00 00 00 F6 00 B3 00 AF 00 D3 00 00 01 14 00 01 99,3,100,0,6,0,246,179,175,211,256,20,0,1,153,241,False
2026-04-27 10:59:51.821,D5 5D 03 64 00 0E 00 00 00 F1 00 B2 00 B0 00 D4 00 00 01 14 00 01 99,3,100,0,14,0,241,178,176,212,256,20,0,1,153,210,False
2026-04-27 10:59:51.942,D5 5D 03 64 00 06 00 00 00 F4 00 B2 00 AF 00 D4 00 00 01 14 00 01 99,3,100,0,6,0,244,178,175,212,256,20,0,1,153,178,False
2026-04-27 10:59:52.062,D5 5D 03 64 00 0C 00 00 00 F3 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,12,0,243,179,176,214,256,20,0,1,153,75,False
2026-04-27 10:59:52.183,D5 5D 03 64 00 14 00 00 00 F9 00 B3 00 AF 00 D4 00 00 01 14 00 01 99,3,100,0,20,0,249,179,175,212,256,20,0,1,153,219,False
2026-04-27 10:59:52.301,D5 5D 03 64 00 0D 00 00 00 F8 00 B2 00 AF 00 D5 00 00 01 14 00 01 99,3,100,0,13,0,248,178,175,213,256,20,0,1,153,95,False
2026-04-27 10:59:52.423,D5 5D 03 64 00 0D 00 00 00 F9 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,13,0,249,179,176,214,256,20,0,1,153,32,False
2026-04-27 10:59:52.664,D5 5D 03 64 00 12 00 00 00 F6 00 B3 00 B0 00 D5 00 00 01 14 00 01 99,3,100,0,18,0,246,179,176,213,256,20,0,1,153,101,False
2026-04-27 10:59:52.782,D5 5D 03 64 00 0C 00 00 00 F7 00 B3 00 B0 00 D5 00 00 01 14 00 01 99,3,100,0,12,0,247,179,176,213,256,20,0,1,153,241,False
2026-04-27 10:59:52.902,D5 5D 03 64 00 10 00 00 00 F8 00 B2 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,16,0,248,178,176,214,256,20,0,1,153,244,False
2026-04-27 10:59:53.023,D5 5D 03 64 00 09 00 00 00 F2 00 B3 00 AF 00 D6 00 00 01 14 00 01 99,3,100,0,9,0,242,179,175,214,256,20,0,1,153,3,False
2026-04-27 10:59:53.142,D5 5D 03 64 00 0C 00 00 00 F9 00 B3 00 B1 00 D9 00 00 01 14 00 01 99,3,100,0,12,0,249,179,177,217,256,20,0,1,153,213,False
2026-04-27 10:59:53.262,D5 5D 03 64 00 11 00 00 00 F6 00 B3 00 AF 00 DA 00 00 01 14 00 01 99,3,100,0,17,0,246,179,175,218,256,20,0,1,153,94,False
2026-04-27 10:59:53.501,D5 5D 03 64 00 0E 00 00 00 F7 00 B3 00 AF 00 D9 00 00 01 14 00 01 99,3,100,0,14,0,247,179,175,217,256,20,0,1,153,162,False
2026-04-27 10:59:53.742,D5 5D 03 64 00 0E 00 00 00 F8 00 B3 00 AF 00 DA 00 00 01 14 00 01 99,3,100,0,14,0,248,179,175,218,256,20,0,1,153,61,False
2026-04-27 10:59:53.862,D5 5D 03 64 00 0B 00 00 00 F2 00 B2 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,11,0,242,178,176,214,256,20,0,1,153,158,False
2026-04-27 10:59:53.982,D5 5D 03 64 00 0A 00 00 00 F2 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,10,0,242,179,176,214,256,20,0,1,153,26,False
2026-04-27 10:59:54.103,D5 5D 03 64 00 10 00 00 00 F0 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,16,0,240,179,176,214,256,20,0,1,153,67,False
2026-04-27 10:59:54.341,D5 5D 03 64 00 09 00 00 00 F8 00 B3 00 AE 00 D4 00 00 01 14 00 01 99,3,100,0,9,0,248,179,174,212,256,20,0,1,153,92,False
2026-04-27 10:59:54.462,D5 5D 03 64 00 0D 00 00 00 F5 00 B3 00 B0 00 D4 00 00 01 14 00 01 99,3,100,0,13,0,245,179,176,212,256,20,0,1,153,34,False
2026-04-27 10:59:54.583,D5 5D 03 64 00 0D 00 00 00 F6 00 B2 00 AF 00 D4 00 00 01 14 00 01 99,3,100,0,13,0,246,178,175,212,256,20,0,1,153,15,False
2026-04-27 10:59:54.703,D5 5D 03 64 00 11 00 00 00 FA 00 B1 00 AF 00 D8 00 00 01 14 00 01 99,3,100,0,17,0,250,177,175,216,256,20,0,1,153,161,False
2026-04-27 10:59:54.823,D5 5D 03 64 00 0E 00 00 00 FB 00 B3 00 AF 00 D8 00 00 01 14 00 01 99,3,100,0,14,0,251,179,175,216,256,20,0,1,153,170,False
2026-04-27 10:59:54.943,D5 5D 03 64 00 0A 00 00 00 F6 00 B4 00 B2 00 D6 00 00 01 14 00 01 99,3,100,0,10,0,246,180,178,214,256,20,0,1,153,33,False
2026-04-27 10:59:55.183,D5 5D 03 64 00 0B 00 00 00 F9 00 B2 00 AF 00 D6 00 00 01 14 00 01 99,3,100,0,11,0,249,178,175,214,256,20,0,1,153,4,False
2026-04-27 10:59:55.303,D5 5D 03 64 00 0B 00 00 00 F3 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,11,0,243,179,176,214,256,20,0,1,153,84,False
2026-04-27 10:59:55.422,D5 5D 03 64 00 0C 00 00 00 F6 00 B2 00 AF 00 D6 00 00 01 14 00 01 99,3,100,0,12,0,246,178,175,214,256,20,0,1,153,142,False
2026-04-27 10:59:55.663,D5 5D 03 64 00 10 00 00 00 F9 00 B3 00 B0 00 D6 00 00 01 14 00 01 99,3,100,0,16,0,249,179,176,214,256,20,0,1,153,62,False
2026-04-27 10:59:55.783,D5 5D 03 64 00 09 00 00 00 F4 00 B3 00 AF 00 D4 00 00 01 14 00 01 99,3,100,0,9,0,244,179,175,212,256,20,0,1,153,8,False
2026-04-27 10:59:56.023,D5 5D 03 64 00 0A 00 00 00 F7 00 B3 00 B0 00 D1 00 00 01 14 00 01 99,3,100,0,10,0,247,179,176,209,256,20,0,1,153,123,False
2026-04-27 10:59:56.143,D5 5D 03 64 00 07 00 00 00 F9 00 B3 00 AF 00 D1 00 00 01 14 00 01 99,3,100,0,7,0,249,179,175,209,256,20,0,1,153,229,False
2026-04-27 10:59:56.263,D5 5D 03 64 00 0A 00 00 00 F7 00 B3 00 B0 00 D2 00 00 01 14 00 01 99,3,100,0,10,0,247,179,176,210,256,20,0,1,153,113,False
2026-04-27 10:59:56.503,D5 5D 03 64 00 14 00 00 00 F8 00 B3 00 B0 00 CE 00 00 01 14 00 01 99,3,100,0,20,0,248,179,176,206,256,20,0,1,153,251,False
2026-04-27 10:59:56.624,D5 5D 03 64 00 14 00 00 00 F8 00 B3 00 AF 00 CE 00 00 01 14 00 01 99,3,100,0,20,0,248,179,175,206,256,20,0,1,153,68,False
2026-04-27 10:59:56.743,D5 5D 03 64 00 0C 00 00 00 F6 00 B2 00 AF 00 CE 00 00 01 14 00 01 99,3,100,0,12,0,246,178,175,206,256,20,0,1,153,222,False
2026-04-27 10:59:56.862,D5 5D 03 64 00 10 00 00 00 F4 00 B3 00 AF 00 CE 00 00 01 14 00 01 99,3,100,0,16,0,244,179,175,206,256,20,0,1,153,28,False
2026-04-27 10:59:56.982,D5 5D 03 64 00 07 00 00 00 F9 00 B2 00 B0 00 CF 00 00 01 14 00 01 99,3,100,0,7,0,249,178,176,207,256,20,0,1,153,248,False
2026-04-27 10:59:57.103,D5 5D 03 64 00 11 00 00 00 F7 00 B3 00 B0 00 CE 00 00 01 14 00 01 99,3,100,0,17,0,247,179,176,206,256,20,0,1,153,181,False
2026-04-27 10:59:57.343,D5 5D 03 64 00 0D 00 00 00 F6 00 B3 00 B0 00 CE 00 00 01 14 00 01 99,3,100,0,13,0,246,179,176,206,256,20,0,1,153,229,False
2026-04-27 10:59:57.583,D5 5D 03 64 00 0B 00 00 00 F7 00 B2 00 AF 00 CE 00 00 01 14 00 01 99,3,100,0,11,0,247,178,175,206,256,20,0,1,153,237,False
2026-04-27 10:59:57.701,D5 5D 03 64 00 10 00 00 00 F7 00 B3 00 AF 00 CF 00 00 01 14 00 01 99,3,100,0,16,0,247,179,175,207,256,20,0,1,153,129,False
2026-04-27 10:59:57.823,D5 5D 03 64 00 0E 00 00 00 F8 00 B2 00 B0 00 CF 00 00 01 14 00 01 99,3,100,0,14,0,248,178,176,207,256,20,0,1,153,245,False
